"AWL_ID","EVENT_ID","RACE_CODE","SCALLOP_NUMBER","SCAL_SIZE_CLASS","CLAPPER","AGE_STRUCTURE_COLLECTED","WHOLE_WT_GRAMS","SHELL_WORM_SW","SHELL_HEIGHT_MM","SEX_SW","SCAL_GONAD_COND","MUD_BLISTER_SW","MEAT_CONDITION_SW","MEAT_WEIGHT_GRAMS","D1_SW","D2_SW","D3_SW","CRAB_NUM","BIOLOGICAL_WIDTH_MM","SHELL_CONDITION_SW","CONDITION_SW","SAMPLE_TYPE","SAMPLER","BASKET_ID"
141022,"2017D06053","74120","89","2","",,,,70.000000,,,,,,"0",,,,,,,"1","MMB",
141023,"2017D06053","74120","90","2","",,,,54.000000,,,,,,"0",,,,,,,"1","MMB",
141024,"2017D06056","74120","61","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141025,"2017D06056","74120","62","2","",,,,58.000000,,,,,,"0",,,,,,,"1","MMB",
141026,"2017D06056","74120","63","2","",,,,100.000000,,,,,,"0",,,,,,,"1","MMB",
141027,"2017D06056","74120","64","2","",,,,100.000000,,,,,,"0",,,,,,,"1","MMB",
141028,"2017D06056","74120","65","2","",,,,79.000000,,,,,,"0",,,,,,,"1","MMB",
141029,"2017D06056","74120","66","2","",,,,97.000000,,,,,,"0",,,,,,,"1","MMB",
141030,"2017D06056","74120","67","2","",,,,21.000000,,,,,,"0",,,,,,,"1","MMB",
141031,"2017D06056","74120","68","2","",,,,75.000000,,,,,,"0",,,,,,,"1","MMB",
141032,"2017D06056","74120","69","2","",,,,67.000000,,,,,,"0",,,,,,,"1","MMB",
141033,"2017D06056","74120","70","2","",,,,65.000000,,,,,,"0",,,,,,,"1","MMB",
141034,"2017D06056","74120","71","2","",,,,68.000000,,,,,,"0",,,,,,,"1","MMB",
141035,"2017D06056","74120","72","2","",,,,52.000000,,,,,,"0",,,,,,,"1","MMB",
141036,"2017D06056","74120","73","2","",,,,101.000000,,,,,,"0",,,,,,,"1","MMB",
141037,"2017D06056","74120","74","2","",,,,105.000000,,,,,,"0",,,,,,,"1","MMB",
141038,"2017D06056","74120","75","2","",,,,68.000000,,,,,,"0",,,,,,,"1","MMB",
141039,"2017D06056","74120","76","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141040,"2017D06056","74120","77","2","",,,,16.000000,,,,,,"0",,,,,,,"1","MMB",
141041,"2017D06056","74120","78","2","",,,,69.000000,,,,,,"0",,,,,,,"1","MMB",
141042,"2017D06056","74120","79","2","",,,,55.000000,,,,,,"0",,,,,,,"1","MMB",
141043,"2017D06056","74120","80","2","",,,,53.000000,,,,,,"0",,,,,,,"1","MMB",
141044,"2017D06056","74120","81","2","",,,,20.000000,,,,,,"0",,,,,,,"1","MMB",
141045,"2017D06056","74120","82","2","",,,,19.000000,,,,,,"0",,,,,,,"1","MMB",
141046,"2017D06056","74120","83","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141047,"2017D06056","74120","84","2","",,,,19.000000,,,,,,"0",,,,,,,"1","MMB",
141048,"2017D06056","74120","85","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141049,"2017D06056","74120","86","2","",,,,20.000000,,,,,,"0",,,,,,,"1","MMB",
141050,"2017D06056","74120","87","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141051,"2017D06056","74120","88","2","",,,,20.000000,,,,,,"0",,,,,,,"1","MMB",
141052,"2017D06056","74120","89","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141053,"2017D06056","74120","90","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141054,"2017D06057","74120","61","2","",,,,106.000000,,,,,,"0",,,,,,,"1","MMB",
141055,"2017D06057","74120","62","2","",,,,64.000000,,,,,,"0",,,,,,,"1","MMB",
141056,"2017D06057","74120","63","2","",,,,60.000000,,,,,,"0",,,,,,,"1","MMB",
141057,"2017D06057","74120","64","2","",,,,45.000000,,,,,,"0",,,,,,,"1","MMB",
141058,"2017D06057","74120","65","2","",,,,73.000000,,,,,,"0",,,,,,,"1","MMB",
141059,"2017D06057","74120","66","2","",,,,70.000000,,,,,,"0",,,,,,,"1","MMB",
141060,"2017D06057","74120","67","2","",,,,71.000000,,,,,,"0",,,,,,,"1","MMB",
141061,"2017D06057","74120","68","2","",,,,58.000000,,,,,,"0",,,,,,,"1","MMB",
141062,"2017D06057","74120","69","2","",,,,59.000000,,,,,,"0",,,,,,,"1","MMB",
141063,"2017D06057","74120","70","2","",,,,48.000000,,,,,,"0",,,,,,,"1","MMB",
141064,"2017D06057","74120","71","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141065,"2017D06057","74120","72","2","",,,,27.000000,,,,,,"0",,,,,,,"1","MMB",
141066,"2017D06057","74120","73","2","",,,,43.000000,,,,,,"0",,,,,,,"1","MMB",
141067,"2017D06057","74120","74","2","",,,,64.000000,,,,,,"0",,,,,,,"1","MMB",
141068,"2017D06057","74120","75","2","",,,,28.000000,,,,,,"0",,,,,,,"1","MMB",
141069,"2017D06057","74120","76","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141070,"2017D06057","74120","77","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141071,"2017D06057","74120","78","2","",,,,24.000000,,,,,,"0",,,,,,,"1","MMB",
141072,"2017D06057","74120","79","2","",,,,21.000000,,,,,,"0",,,,,,,"1","MMB",
141073,"2017D06057","74120","80","2","",,,,27.000000,,,,,,"0",,,,,,,"1","MMB",
141074,"2017D06057","74120","81","2","",,,,18.000000,,,,,,"0",,,,,,,"1","MMB",
141075,"2017D06057","74120","82","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141076,"2017D06057","74120","83","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141077,"2017D06057","74120","84","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141078,"2017D06057","74120","85","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141079,"2017D06057","74120","86","2","",,,,21.000000,,,,,,"0",,,,,,,"1","MMB",
141080,"2017D06057","74120","87","2","",,,,21.000000,,,,,,"0",,,,,,,"1","MMB",
141081,"2017D06057","74120","88","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141082,"2017D06057","74120","89","2","",,,,15.000000,,,,,,"0",,,,,,,"1","MMB",
141083,"2017D06057","74120","90","2","",,,,25.000000,,,,,,"0",,,,,,,"1","MMB",
141084,"2017D06058","74120","61","2","",,,,99.000000,,,,,,"0",,,,,,,"1","MMB",
141085,"2017D06058","74120","62","2","",,,,65.000000,,,,,,"0",,,,,,,"1","MMB",
141086,"2017D06058","74120","63","2","",,,,69.000000,,,,,,"0",,,,,,,"1","MMB",
141087,"2017D06058","74120","64","2","",,,,103.000000,,,,,,"0",,,,,,,"1","MMB",
141088,"2017D06058","74120","65","2","",,,,95.000000,,,,,,"0",,,,,,,"1","MMB",
141089,"2017D06058","74120","66","2","",,,,77.000000,,,,,,"0",,,,,,,"1","MMB",
141090,"2017D06058","74120","67","2","",,,,84.000000,,,,,,"0",,,,,,,"1","MMB",
141091,"2017D06058","74120","68","2","",,,,100.000000,,,,,,"0",,,,,,,"1","MMB",
141092,"2017D06058","74120","69","2","",,,,93.000000,,,,,,"0",,,,,,,"1","MMB",
141093,"2017D06058","74120","70","2","",,,,91.000000,,,,,,"0",,,,,,,"1","MMB",
141094,"2017D06058","74120","71","2","",,,,105.000000,,,,,,"0",,,,,,,"1","MMB",
141095,"2017D06058","74120","72","2","",,,,110.000000,,,,,,"0",,,,,,,"1","MMB",
141096,"2017D06058","74120","73","2","",,,,91.000000,,,,,,"0",,,,,,,"1","MMB",
141097,"2017D06058","74120","74","2","",,,,86.000000,,,,,,"0",,,,,,,"1","MMB",
141098,"2017D06058","74120","75","2","",,,,58.000000,,,,,,"0",,,,,,,"1","MMB",
141099,"2017D06058","74120","76","2","",,,,58.000000,,,,,,"0",,,,,,,"1","MMB",
141100,"2017D06058","74120","77","2","",,,,36.000000,,,,,,"0",,,,,,,"1","MMB",
141101,"2017D06058","74120","78","2","",,,,107.000000,,,,,,"0",,,,,,,"1","MMB",
141102,"2017D06058","74120","79","2","",,,,102.000000,,,,,,"0",,,,,,,"1","MMB",
141103,"2017D06058","74120","80","2","",,,,105.000000,,,,,,"0",,,,,,,"1","MMB",
141104,"2017D06058","74120","81","2","",,,,87.000000,,,,,,"0",,,,,,,"1","MMB",
141105,"2017D06058","74120","82","2","",,,,102.000000,,,,,,"0",,,,,,,"1","MMB",
141106,"2017D06058","74120","83","2","",,,,90.000000,,,,,,"0",,,,,,,"1","MMB",
141107,"2017D06058","74120","84","2","",,,,103.000000,,,,,,"0",,,,,,,"1","MMB",
141108,"2017D06058","74120","85","2","",,,,102.000000,,,,,,"0",,,,,,,"1","MMB",
141109,"2017D06058","74120","86","2","",,,,99.000000,,,,,,"0",,,,,,,"1","MMB",
141110,"2017D06058","74120","87","2","",,,,85.000000,,,,,,"0",,,,,,,"1","MMB",
141111,"2017D06058","74120","88","2","",,,,53.000000,,,,,,"0",,,,,,,"1","MMB",
141112,"2017D06058","74120","89","2","",,,,58.000000,,,,,,"0",,,,,,,"1","MMB",
141113,"2017D06058","74120","90","2","",,,,65.000000,,,,,,"0",,,,,,,"1","MMB",
141114,"2017D06059","74120","61","2","",,,,74.000000,,,,,,"0",,,,,,,"1","MMB",
141115,"2017D06059","74120","62","2","",,,,26.000000,,,,,,"0",,,,,,,"1","MMB",
141116,"2017D06059","74120","63","2","",,,,21.000000,,,,,,"0",,,,,,,"1","MMB",
141117,"2017D06059","74120","64","2","",,,,26.000000,,,,,,"0",,,,,,,"1","MMB",
141118,"2017D06059","74120","65","2","",,,,24.000000,,,,,,"0",,,,,,,"1","MMB",
141119,"2017D06059","74120","66","2","",,,,25.000000,,,,,,"0",,,,,,,"1","MMB",
141120,"2017D06059","74120","67","2","",,,,28.000000,,,,,,"0",,,,,,,"1","MMB",
141121,"2017D06059","74120","68","2","",,,,25.000000,,,,,,"0",,,,,,,"1","MMB",
141122,"2017D06059","74120","69","2","",,,,27.000000,,,,,,"0",,,,,,,"1","MMB",
141123,"2017D06059","74120","70","2","",,,,29.000000,,,,,,"0",,,,,,,"1","MMB",
141124,"2017D06059","74120","71","2","",,,,30.000000,,,,,,"0",,,,,,,"1","MMB",
141125,"2017D06059","74120","72","2","",,,,33.000000,,,,,,"0",,,,,,,"1","MMB",
141126,"2017D06059","74120","73","2","",,,,27.000000,,,,,,"0",,,,,,,"1","MMB",
141127,"2017D06059","74120","74","2","",,,,32.000000,,,,,,"0",,,,,,,"1","MMB",
141128,"2017D06059","74120","75","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141129,"2017D06059","74120","76","2","",,,,28.000000,,,,,,"1",,,,,,,"1","MMB",
141130,"2017D06059","74120","77","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141131,"2017D06059","74120","78","2","",,,,27.000000,,,,,,"0",,,,,,,"1","MMB",
141132,"2017D06059","74120","79","2","",,,,28.000000,,,,,,"0",,,,,,,"1","MMB",
141133,"2017D06059","74120","80","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141134,"2017D06059","74120","81","2","",,,,28.000000,,,,,,"0",,,,,,,"1","MMB",
141135,"2017D06059","74120","82","2","",,,,24.000000,,,,,,"0",,,,,,,"1","MMB",
141136,"2017D06059","74120","83","2","",,,,30.000000,,,,,,"0",,,,,,,"1","MMB",
141137,"2017D06059","74120","84","2","",,,,25.000000,,,,,,"0",,,,,,,"1","MMB",
141138,"2017D06059","74120","85","2","",,,,32.000000,,,,,,"0",,,,,,,"1","MMB",
141139,"2017D06059","74120","86","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141140,"2017D06059","74120","87","2","",,,,29.000000,,,,,,"0",,,,,,,"1","MMB",
141141,"2017D06059","74120","88","2","",,,,26.000000,,,,,,"0",,,,,,,"1","MMB",
141142,"2017D06059","74120","89","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141143,"2017D06059","74120","90","2","",,,,23.000000,,,,,,"0",,,,,,,"1","MMB",
141144,"2017D06067","74120","61","2","",,,,103.000000,,,,,,"0",,,,,,,"1","MMB",
141145,"2017D06067","74120","62","2","",,,,104.000000,,,,,,"0",,,,,,,"1","MMB",
141146,"2017D06067","74120","63","2","",,,,104.000000,,,,,,"0",,,,,,,"1","MMB",
141147,"2017D06067","74120","64","2","",,,,54.000000,,,,,,"0",,,,,,,"1","MMB",
141148,"2017D06067","74120","65","2","",,,,65.000000,,,,,,"0",,,,,,,"1","MMB",
141149,"2017D06067","74120","66","2","",,,,92.000000,,,,,,"0",,,,,,,"1","MMB",
141150,"2017D06067","74120","67","2","",,,,54.000000,,,,,,"0",,,,,,,"1","MMB",
141151,"2017D06067","74120","68","2","",,,,69.000000,,,,,,"0",,,,,,,"1","MMB",
141152,"2017D06067","74120","69","2","",,,,67.000000,,,,,,"0",,,,,,,"1","MMB",
141153,"2017D06067","74120","70","2","",,,,81.000000,,,,,,"6",,,,,,,"1","MMB",
141154,"2017D06067","74120","71","2","",,,,103.000000,,,,,,"0",,,,,,,"1","MMB",
141155,"2017D06067","74120","72","2","",,,,66.000000,,,,,,"0",,,,,,,"1","MMB",
141156,"2017D06067","74120","73","2","",,,,98.000000,,,,,,"0",,,,,,,"1","MMB",
141157,"2017D06067","74120","74","2","",,,,62.000000,,,,,,"0",,,,,,,"1","MMB",
141158,"2017D06067","74120","75","2","",,,,85.000000,,,,,,"0",,,,,,,"1","MMB",
141159,"2017D06067","74120","76","2","",,,,109.000000,,,,,,"0",,,,,,,"1","MMB",
141160,"2017D06067","74120","77","2","",,,,67.000000,,,,,,"0",,,,,,,"1","MMB",
141161,"2017D06067","74120","78","2","",,,,65.000000,,,,,,"0",,,,,,,"1","MMB",
141162,"2017D06067","74120","79","2","",,,,69.000000,,,,,,"0",,,,,,,"1","MMB",
141163,"2017D06067","74120","80","2","",,,,39.000000,,,,,,"0",,,,,,,"1","MMB",
141164,"2017D06067","74120","81","2","",,,,66.000000,,,,,,"0",,,,,,,"1","MMB",
141165,"2017D06067","74120","82","2","",,,,46.000000,,,,,,"0",,,,,,,"1","MMB",
141166,"2017D06067","74120","83","2","",,,,67.000000,,,,,,"0",,,,,,,"1","MMB",
141167,"2017D06067","74120","84","2","",,,,98.000000,,,,,,"0",,,,,,,"1","MMB",
141168,"2017D06067","74120","85","2","",,,,56.000000,,,,,,"0",,,,,,,"1","MMB",
141169,"2017D06067","74120","86","2","",,,,40.000000,,,,,,"0",,,,,,,"1","MMB",
141170,"2017D06067","74120","87","2","",,,,52.000000,,,,,,"0",,,,,,,"1","MMB",
141171,"2017D06068","74120","61","2","",,,,85.000000,,,,,,"0",,,,,,,"1","MMB",
141172,"2017D06068","74120","62","2","",,,,76.000000,,,,,,"0",,,,,,,"1","MMB",
141173,"2017D06068","74120","63","2","",,,,109.000000,,,,,,"0",,,,,,,"1","MMB",
141174,"2017D06068","74120","64","2","",,,,107.000000,,,,,,"0",,,,,,,"1","MMB",
141175,"2017D06068","74120","65","2","",,,,57.000000,,,,,,"0",,,,,,,"1","MMB",
141176,"2017D06068","74120","66","2","",,,,103.000000,,,,,,"0",,,,,,,"1","MMB",
141177,"2017D06068","74120","67","2","",,,,66.000000,,,,,,"0",,,,,,,"1","MMB",
141178,"2017D06068","74120","68","2","",,,,68.000000,,,,,,"0",,,,,,,"1","MMB",
141179,"2017D06068","74120","69","2","",,,,43.000000,,,,,,"0",,,,,,,"1","MMB",
141180,"2017D06068","74120","70","2","",,,,47.000000,,,,,,"0",,,,,,,"1","MMB",
141181,"2017D06068","74120","71","2","",,,,74.000000,,,,,,"0",,,,,,,"1","MMB",
141182,"2017D06068","74120","72","2","",,,,67.000000,,,,,,"0",,,,,,,"1","MMB",
141183,"2017D06068","74120","73","2","",,,,111.000000,,,,,,"0",,,,,,,"1","MMB",
141184,"2017D06068","74120","74","2","",,,,105.000000,,,,,,"0",,,,,,,"1","MMB",
141185,"2017D06068","74120","75","2","",,,,105.000000,,,,,,"0",,,,,,,"1","MMB",
141186,"2017D06068","74120","76","2","",,,,97.000000,,,,,,"0",,,,,,,"1","MMB",
141187,"2017D06068","74120","77","2","",,,,76.000000,,,,,,"0",,,,,,,"1","MMB",
141188,"2017D06068","74120","78","2","",,,,99.000000,,,,,,"0",,,,,,,"1","MMB",
141189,"2017D06068","74120","79","2","",,,,69.000000,,,,,,"0",,,,,,,"1","MMB",
141190,"2017D06068","74120","80","2","",,,,55.000000,,,,,,"0",,,,,,,"1","MMB",
141191,"2017D06068","74120","81","2","",,,,22.000000,,,,,,"0",,,,,,,"1","MMB",
141192,"2017D06068","74120","82","2","",,,,60.000000,,,,,,"0",,,,,,,"1","MMB",
141193,"2017D06068","74120","83","2","",,,,74.000000,,,,,,"0",,,,,,,"1","MMB",
141194,"2017D06068","74120","84","2","",,,,61.000000,,,,,,"0",,,,,,,"1","MMB",
141195,"2017D06068","74120","85","2","",,,,72.000000,,,,,,"0",,,,,,,"1","MMB",
141196,"2017D06068","74120","86","2","",,,,71.000000,,,,,,"0",,,,,,,"1","MMB",
141197,"2017D06068","74120","87","2","",,,,61.000000,,,,,,"0",,,,,,,"1","MMB",
141198,"2017D06068","74120","88","2","",,,,66.000000,,,,,,"0",,,,,,,"1","MMB",
141199,"2017D06068","74120","89","2","",,,,49.000000,,,,,,"0",,,,,,,"1","MMB",
141200,"2017D06068","74120","90","2","",,,,67.000000,,,,,,"0",,,,,,,"1","MMB",
141201,"2017D06070","74120","61","2","",,,,24.000000,,,,,,"0",,,,,,,"1","MMB",
141202,"2017D06071","74120","61","2","",,,,82.000000,,,,,,"0",,,,,,,"1","MMB",
141203,"2017D06071","74120","62","2","",,,,78.000000,,,,,,"0",,,,,,,"1","MMB",
141204,"2017D06071","74120","63","2","",,,,81.000000,,,,,,"0",,,,,,,"1","MMB",
141205,"2017D06071","74120","64","2","",,,,65.000000,,,,,,"0",,,,,,,"1","MMB",
141206,"2017D06071","74120","65","2","",,,,69.000000,,,,,,"0",,,,,,,"1","MMB",
141207,"2017D06071","74120","66","2","",,,,59.000000,,,,,,"0",,,,,,,"1","MMB",
146800,"2017D08001","74120","1","1","","1",225.808000,"0",137.000000,"2","3","0","0",16.270000,"0",,,,,,,"1","RMB",
146801,"2017D08001","74120","2","1","","1",260.408000,"0",149.000000,"2","3","2","0",20.870000,"0",,,,,,,"1","RMB",
146802,"2017D08001","74120","3","1","","1",195.189000,"0",132.000000,"2","3","0","0",17.970000,"0",,,,,,,"1","RMB",
146803,"2017D08001","74120","4","1","","1",196.689000,"0",135.000000,"1","3","0","0",14.270000,"0",,,,,,,"1","RMB",
146804,"2017D08001","74120","5","1","","1",205.289000,"0",125.000000,"2","3","0","0",13.780000,"0",,,,,,,"1","RMB",
146805,"2017D08001","74120","6","1","","1",192.189000,"0",135.000000,"2","3","0","0",19.070000,"2",,,,,,,"1","RMB",
146806,"2017D08001","74120","7","1","","1",195.489000,"0",136.000000,"1","3","1","0",15.970000,"0",,,,,,,"1","RMB",
146807,"2017D08001","74120","8","1","","1",152.189000,"0",126.000000,"2","3","0","0",14.170000,"0",,,,,,,"1","RMB",
146808,"2017D08001","74120","11","2","","1",,"0",41.000000,"0","0","0","0",,"0",,,,,,,"1","RMB",
146809,"2017D08002","74120","1","1","","1",233.389000,"0",144.000000,"2","3","0","0",23.370000,"1","2",,,,,,"1","RMB",
146810,"2017D08002","74120","2","1","","1",292.489000,"0",162.000000,"2","3","1","0",29.270000,"2",,,,,,,"1","RMB",
146811,"2017D08002","74120","3","1","","1",210.689000,"0",143.000000,"1","3","0","0",18.970000,"0",,,,,,,"1","RMB",
146812,"2017D08002","74120","4","1","","1",291.389000,"0",133.000000,"2","3","0","0",16.270000,"0",,,,,,,"1","RMB",
146813,"2017D08002","74120","5","1","","1",184.089000,"0",134.000000,"2","3","0","0",19.870000,"0",,,,,,,"1","RMB",
146814,"2017D08002","74120","6","1","","1",161.589000,"0",137.000000,"2","3","0","0",16.470000,"0",,,,,,,"1","RMB",
146815,"2017D08002","74120","7","1","","1",192.689000,"0",133.000000,"1","3","0","0",18.070000,"1","2",,,,,,"1","RMB",
146816,"2017D08002","74120","8","1","","1",240.489000,"0",132.000000,"1","3","1","0",22.570000,"2",,,,,,,"1","RMB",
146817,"2017D08003","74120","1","1","","1",217.889000,"0",137.000000,"2","3","0","0",17.770000,"0",,,,,,,"1","RMB",
146818,"2017D08003","74120","2","1","","1",237.789000,"0",136.000000,"1","3","1","0",27.170000,"0",,,,,,,"1","RMB",
146819,"2017D08003","74120","3","1","","1",283.608000,"0",142.000000,"1","3","0","0",16.870000,"0",,,,,,,"1","RMB",
146820,"2017D08003","74120","4","1","","1",188.089000,"0",125.000000,"1","3","0","0",11.570000,"0",,,,,,,"1","RMB",
146821,"2017D08003","74120","5","1","","1",131.589000,"0",109.000000,"2","3","0","0",13.370000,"0",,,,,,,"1","RMB",
146822,"2017D08003","74120","6","1","","1",234.389000,"0",139.000000,"1","3","1","0",19.170000,"0",,,,,,,"1","RMB",
146823,"2017D08003","74120","7","1","","1",241.589000,"0",151.000000,"1","3","0","0",23.470000,"0",,,,,,,"1","RMB",
146824,"2017D08003","74120","8","1","","1",341.589000,"0",151.000000,"1","3","0","0",28.370000,"0",,,,,,,"1","RMB",
146825,"2017D08003","74120","9","1","","1",150.889000,"0",122.000000,"2","3","0","0",15.670000,"0",,,,,,,"1","RMB",
146826,"2017D08003","74120","10","1","","1",135.189000,"0",115.000000,"1","3","0","0",10.570000,"0",,,,,,,"1","RMB",
146827,"2017D08003","74120","11","2","","1",,"0",69.000000,"1","3","0","0",,"0",,,,,,,"1","RMB",
146828,"2017D08003","74120","21",,"1","1",,"0",126.000000,,,"2",,,"1",,,,,,,"1","RMB",
146829,"2017D08004","74120","1","1","","1",215.089000,"0",138.000000,"2","3","0","0",17.170000,"0",,,,,,,"1","RMB",
146830,"2017D08004","74120","2","1","","1",227.889000,"0",139.000000,"1","3","0","0",18.570000,"0",,,,,,,"1","RMB",
146831,"2017D08004","74120","3","1","","1",241.989000,"0",141.000000,"2","3","0","0",20.770000,"0",,,,,,,"1","RMB",
146832,"2017D08004","74120","4","1","","1",137.589000,"0",110.000000,"2","3","0","0",11.570000,"0",,,,,,,"1","RMB",
146833,"2017D08004","74120","5","1","","1",279.989000,"0",150.000000,"1","3","1","0",23.970000,"0",,,,,,,"1","RMB",
146834,"2017D08004","74120","6","1","","1",198.889000,"0",128.000000,"2","3","1","0",14.670000,"0",,,,,,,"1","RMB",
146835,"2017D08004","74120","7","1","","1",319.589000,"0",147.000000,"2","3","0","0",25.970000,"2",,,,,,,"1","RMB",
146836,"2017D08004","74120","8","1","","1",207.789000,"0",129.000000,"1","3","0","0",18.070000,"0",,,,,,,"1","RMB",
146837,"2017D08004","74120","9","1","","1",276.789000,"0",146.000000,"2","3","1","0",29.370000,"0",,,,,,,"1","RMB",
146838,"2017D08004","74120","10","1","","1",364.489000,"0",164.000000,"2","3","1","0",25.270000,"0",,,,,,,"1","RMB",
146839,"2017D08004","74120","11","2","","1",,"0",48.000000,"0","0","0","0",,"0",,,,,,,"1","RMB",
146840,"2017D08004","74120","21",,"1","1",,"0",137.000000,,,"0",,,"0",,,,,,,"1","RMB",
146841,"2017D08004","74120","22",,"1","1",,"0",136.000000,,,"0",,,"0",,,,,,,"1","RMB",
146842,"2017D08005","74120","1","1","","1",232.589000,"0",144.000000,"1","3","1","0",23.470000,"0",,,,,,,"1","RMB",
146843,"2017D08005","74120","2","1","","1",283.989000,"0",140.000000,"1","3","2","0",22.270000,"0",,,,,,,"1","RMB",
146844,"2017D08005","74120","3","1","","1",279.689000,"0",150.000000,"2","3","0","0",20.770000,"0",,,,,,,"1","RMB",
146845,"2017D08005","74120","4","1","","1",421.589000,"0",154.000000,"2","3","0","0",23.170000,"2","3",,,,,,"1","RMB",
146846,"2017D08005","74120","5","1","","1",524.889000,"0",151.000000,"2","3","1","1",17.870000,"0",,,,,,,"1","RMB",
146847,"2017D08005","74120","6","1","","1",257.189000,"0",140.000000,"1","3","0","0",17.470000,"1",,,,,,,"1","RMB",
146848,"2017D08005","74120","7","1","","1",425.389000,"0",151.000000,"1","3","0","0",24.670000,"0",,,,,,,"1","RMB",
146849,"2017D08005","74120","8","1","","1",279.489000,"0",156.000000,"2","3","0","0",27.270000,"0",,,,,,,"1","RMB",
146850,"2017D08005","74120","9","1","","1",214.989000,"0",141.000000,"2","3","0","0",19.670000,"0",,,,,,,"1","RMB",
146851,"2017D08005","74120","10","1","","1",312.389000,"0",148.000000,"2","3","1","0",21.970000,"0",,,,,,,"1","RMB",
146852,"2017D08005","74120","11","2","","1",,"0",89.000000,"1","3","0","0",,"0",,,,,,,"1","RMB",
146853,"2017D08005","74120","21",,"1","1",,"0",150.000000,,,"1",,,"0",,,,,,,"1","RMB",
146854,"2017D08005","74120","22",,"1","1",,"0",156.000000,,,"0",,,"0",,,,,,,"1","RMB",
146855,"2017D08006","74120","1","1","","1",286.089000,"0",150.000000,"2","3","0","0",24.870000,"1","2",,,,,,"1","RMB",
146856,"2017D08006","74120","2","1","","1",195.089000,"0",136.000000,"1","3","0","0",17.670000,"2",,,,,,,"1","RMB",
146857,"2017D08006","74120","3","1","","1",258.689000,"0",146.000000,"1","3","0","0",20.270000,"0",,,,,,,"1","RMB",
146858,"2017D08006","74120","4","1","","1",263.389000,"0",160.000000,"1","3","0","0",19.570000,"0",,,,,,,"1","RMB",
146859,"2017D08006","74120","5","1","","1",269.689000,"0",152.000000,"2","3","1","0",22.470000,"1",,,,,,,"1","RMB",
146860,"2017D08006","74120","6","1","","1",303.189000,"0",154.000000,"1","3","0","0",24.570000,"0",,,,,,,"1","RMB",
146861,"2017D08006","74120","7","1","","1",278.889000,"0",152.000000,"1","3","0","0",24.170000,"0",,,,,,,"1","RMB",
146862,"2017D08006","74120","8","1","","1",281.889000,"0",145.000000,"2","3","0","0",23.870000,"0",,,,,,,"1","RMB",
146863,"2017D08006","74120","9","1","","1",203.789000,"0",133.000000,"2","3","0","0",15.870000,"0",,,,,,,"1","RMB",
146864,"2017D08006","74120","11","2","","1",,"0",58.000000,"0","0","0","0",,"0",,,,,,,"1","RMB",
146865,"2017D08007","74120","1","1","","1",220.089000,"0",156.000000,"2","3","0","0",25.970000,"0",,,,,,,"1","RMB",
146866,"2017D08007","74120","2","1","","1",146.189000,"0",115.000000,"1","3","0","0",12.570000,"0",,,,,,,"1","RMB",
146867,"2017D08007","74120","3","1","","1",243.989000,"0",152.000000,"1","3","0","0",25.570000,"0",,,,,,,"1","RMB",
146868,"2017D08007","74120","4","1","","1",313.089000,"0",153.000000,"1","3","0","0",30.770000,"0",,,,,,,"1","RMB",
146869,"2017D08007","74120","5","1","","1",293.689000,"0",151.000000,"2","3","0","0",28.770000,"0",,,,,,,"1","RMB",
146870,"2017D08007","74120","6","1","","1",261.089000,"0",158.000000,"2","3","2","0",23.170000,"0",,,,,,,"1","RMB",
146871,"2017D08007","74120","7","1","","1",246.489000,"0",137.000000,"2","3","0","0",21.670000,"0",,,,,,,"1","RMB",
146872,"2017D08007","74120","8","1","","1",203.289000,"0",129.000000,"1","3","0","0",19.670000,"0",,,,,,,"1","RMB",
146873,"2017D08007","74120","9","1","","1",282.989000,"0",151.000000,"2","3","0","0",24.870000,"1",,,,,,,"1","RMB",
146874,"2017D08007","74120","10","1","","1",291.889000,"0",162.000000,"2","3","0","0",38.970000,"2",,,,,,,"1","RMB",
146875,"2017D08008","74120","1","1","","1",281.989000,"0",153.000000,"2","3","0","0",22.870000,"0",,,,,,,"1","QTS",
